사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2024-05,경인선,1822,중동,"1,143",22,"12,579","1,279","20,143","4,351","44,518","5,835","36,842","12,617","23,468","9,426","17,267","9,055","15,759","9,835","16,550","11,037","15,104","12,246","12,807","12,394","12,454","15,511","13,241","19,743","13,710","25,504","12,073","34,246","7,557","27,514","5,768","17,688","4,636","16,518","3,225","14,268","1,533","9,213",123,"2,134",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경인선,1823,도화,445,4,"4,775",928,"7,831","2,041","17,477","4,564","15,335","8,694","9,806","4,280","8,215","4,173","8,094","4,860","7,736","6,211","7,701","6,441","6,586","6,413","7,108","7,763","7,946","9,825","7,635","10,571","7,802","11,654","3,949","11,147","2,884","6,884","2,443","6,115","1,592","5,467",802,"4,186",38,"1,927",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1008,이촌(국립중앙박물관),69,4,"1,169",656,"4,202","2,683","9,566","5,388","10,948","9,078","9,219","5,390","7,697","4,532","7,414","4,376","7,534","4,187","7,412","5,199","7,043","5,257","7,867","6,230","9,052","6,611","10,905","7,771","10,418","8,927","6,437","6,741","5,982","4,962","5,143","4,680","3,333","4,524","1,205","2,741",96,"1,069",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1009,서빙고,104,2,"1,122",707,"2,411","3,884","3,457","4,456","4,226","9,760","3,926","4,709","3,794","3,743","3,431","3,001","3,813","3,063","4,175","4,239","4,171","3,880","4,798","4,653","6,309","4,637","8,666","3,870","8,030","4,588","3,394","4,129","3,105","2,323","3,177","2,051","1,777","1,855",478,"1,133",32,348,0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1010,한남,117,1,999,939,"1,745","8,760","3,181","11,232","3,568","15,298","4,027","11,354","4,170","7,054","4,909","5,525","5,580","5,701","4,988","5,555","6,348","4,823","8,698","4,677","11,547","6,186","14,933","6,199","14,132","6,291","7,703","4,593","5,954","2,578","6,040","2,599","5,126","1,711","1,872","1,012",104,360,0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1011,옥수,0,0,2,47,9,57,34,37,200,316,28,42,50,269,24,242,25,103,24,17,52,12,23,16,446,74,409,57,78,48,459,23,64,20,70,14,14,10,18,0,4,3,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1012,응봉,171,2,"1,502",200,"3,321","1,224","7,800","1,610","7,805","2,482","5,803","1,735","4,127","1,696","3,558","1,746","3,180","2,384","2,979","2,652","2,804","2,864","2,933","3,101","3,330","4,405","3,150","4,954","2,935","5,519","1,859","5,271","1,670","3,338","1,180","2,902",928,"2,554",308,"1,719",30,576,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1013,왕십리(성동구청),961,13,"6,473","1,631","9,973","7,246","29,180","14,613","43,548","25,002","29,126","22,734","19,907","22,902","19,935","24,054","25,659","26,802","29,049","28,623","29,986","28,181","32,636","31,650","38,911","37,272","42,693","49,924","39,511","68,485","31,480","48,131","31,500","31,700","34,441","25,690","30,764","22,873","15,811","13,051","1,885","5,226",0,9,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1014,청량리(서울시립대입구),"1,435",17,"5,916","1,848","8,847","16,477","31,894","19,175","44,774","25,863","30,746","37,787","34,704","34,633","32,242","42,773","37,416","36,903","36,765","34,912","36,052","40,649","33,586","42,527","47,068","42,174","39,966","40,652","40,644","55,245","30,255","40,752","34,719","24,302","19,121","25,649","11,838","15,387","8,660","8,349",397,"4,133",0,6,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1016,외대앞,688,36,"5,731","4,545","8,812","12,457","21,207","6,885","25,088","29,042","17,630","14,112","14,086","20,839","15,520","20,426","17,700","18,375","17,332","14,575","20,620","18,645","22,406","15,751","28,262","18,423","34,127","21,915","23,244","28,560","15,701","22,180","13,600","15,133","14,752","15,447","13,455","16,112","7,171","12,964",408,"3,458",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1017,신이문,"1,744",21,"8,785","1,640","15,353","6,290","37,542","4,772","40,497","8,620","24,490","5,486","17,149","6,598","14,544","8,053","14,946","9,363","13,823","10,579","11,379","11,306","11,065","15,898","12,749","19,120","11,891","22,876","10,200","32,407","6,700","23,278","4,625","17,093","3,394","14,905","2,618","14,069","1,271","8,754",80,"2,209",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1018,석계,"1,467",9,"6,264","2,048","11,225","4,529","23,323","5,992","25,147","9,767","18,451","8,204","15,635","8,343","14,840","10,215","14,547","10,496","13,775","12,206","12,483","13,100","12,408","17,137","13,243","20,994","13,282","26,196","11,921","35,978","9,115","25,245","7,426","18,541","6,865","16,437","5,964","14,090","3,419","8,593",170,"2,196",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1019,광운대,"2,486",18,"7,525","1,215","14,798","2,957","32,756","6,880","30,217","22,436","17,458","12,403","13,913","12,750","14,502","18,193","14,035","12,735","14,621","14,662","15,495","14,434","16,441","14,700","18,084","17,512","19,890","21,102","15,213","28,031","8,676","22,200","8,677","15,162","8,772","12,902","9,744","12,438","4,419","9,767",239,"5,551",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1020,월계,"1,156",8,"5,588","1,215","11,088","3,312","27,960","8,357","25,733","16,532","17,267","17,552","13,997","9,866","13,134","7,873","14,479","9,953","13,405","12,968","11,706","10,298","14,221","11,081","20,357","14,241","16,891","16,290","12,764","23,900","6,957","17,829","5,305","11,506","4,849","10,095","3,623","9,849","1,430","6,169",104,"1,296",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1021,녹천,"1,363",50,"4,564",891,"8,811","1,964","21,071","4,850","19,450","5,455","11,635","3,142","8,564","3,732","7,400","3,711","8,529","4,713","6,459","4,734","5,539","6,020","5,686","6,386","7,751","8,007","6,544","9,970","4,827","14,885","3,526","11,973","2,347","7,534","2,139","6,768","1,675","6,733",517,"3,795",40,"1,037",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1022,창동,0,0,0,0,0,0,0,0,3,0,6,0,6,0,13,0,9,0,8,0,10,0,6,0,9,0,3,0,4,0,3,0,3,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1901,방학,687,8,"13,274","1,935","16,668","6,376","36,322","11,304","32,432","21,206","23,883","12,636","19,508","12,281","18,801","11,673","19,531","14,313","17,435","14,670","15,674","16,883","15,966","19,715","18,027","23,119","17,992","26,156","18,376","31,341","11,091","27,953","8,402","16,828","6,686","14,452","4,462","13,308","2,007","7,807",302,"2,855",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1902,도봉,338,35,"7,520","1,439","10,876","3,775","21,355","4,483","19,004","11,332","14,779","8,917","12,587","8,441","11,594","7,782","11,035","9,385","10,782","9,388","10,591","9,836","10,306","11,479","10,172","13,325","10,860","15,030","11,091","16,944","5,114","15,423","3,756","9,342","3,044","8,050","2,189","7,923",892,"4,705",128,"1,704",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1903,도봉산,340,11,"6,885","1,234","10,717","3,164","21,961","5,811","22,237","10,909","16,677","16,101","14,470","19,684","15,286","17,014","17,825","16,615","21,683","13,310","23,180","11,266","23,269","11,308","23,415","11,058","19,637","10,824","15,801","11,132","10,212","9,610","6,398","6,011","4,234","5,269","2,587","4,740","1,146","3,134",161,"1,449",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1904,망월사,502,10,"7,845","1,183","13,467","3,657","29,716","6,092","28,038","24,749","19,858","17,816","15,986","11,258","16,537","17,881","17,066","13,768","17,078","13,287","17,647","14,648","14,421","14,231","17,806","18,218","21,012","21,050","13,378","28,223","7,641","24,135","6,876","15,453","6,025","13,213","7,166","12,200","2,415","7,400",464,"3,851",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1905,회룡,"1,814",25,"16,756","2,548","30,836","6,931","61,001","10,046","53,433","14,289","35,850","12,631","29,989","12,525","26,970","14,438","25,044","16,634","21,924","18,696","18,474","21,534","17,368","25,644","17,542","32,332","16,261","37,717","14,075","50,141","8,658","43,715","6,967","27,785","5,554","22,550","4,193","19,323","1,853","12,358",324,"5,651",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1906,의정부,"2,907",8,"11,349","2,598","30,195","8,550","50,970","14,311","50,394","38,345","32,492","39,705","27,776","30,575","29,967","32,470","32,399","35,187","34,849","38,091","35,187","35,584","37,552","34,251","39,763","41,354","45,576","46,339","45,324","59,353","28,565","53,580","27,445","32,899","19,304","27,471","14,940","23,799","7,940","17,434","1,212","9,222",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1907,가능,555,11,"9,126","2,177","12,078","4,494","24,667","7,961","22,730","15,320","15,041","8,111","13,379","6,614","12,170","7,808","12,065","8,243","10,142","9,380","9,025","8,521","10,037","10,649","11,645","13,538","12,683","15,300","9,719","20,385","6,054","19,234","5,177","13,283","4,212","9,806","2,769","9,967","1,150","5,325",137,"2,231",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1908,녹양,360,1,"5,694",895,"8,468","2,391","17,882","5,465","15,214","8,906","10,137","4,983","8,980","3,542","8,369","5,437","8,452","5,185","7,650","6,285","6,083","5,798","6,641","7,316","7,382","8,841","8,103","10,382","8,026","13,404","4,095","13,484","3,225","8,792","2,318","6,608","1,520","7,415",734,"4,284",123,"1,721",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1909,양주,"2,048",10,"5,667","1,657","12,360","6,023","32,812","12,770","26,951","12,086","21,087","9,581","17,203","7,319","15,833","8,248","14,910","10,239","14,936","10,735","12,121","11,424","11,831","13,652","13,524","14,743","13,996","21,450","14,345","23,205","7,824","22,825","4,766","16,142","3,438","11,974","2,066","12,641",916,"6,586",129,"3,403",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1910,덕계,42,0,"6,736",969,"16,659","3,295","29,737","5,166","27,544","8,022","14,947","4,917","12,027","3,855","9,745","4,611","8,867","5,416","8,307","6,066","6,793","6,883","7,572","8,326","8,103","11,547","8,025","16,225","7,290","23,032","4,463","18,796","3,286","12,562","2,498","11,377","2,052","8,664",803,"6,204",138,"2,731",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1911,덕정,1,0,"4,888","1,565","11,443","6,705","21,888","10,405","22,890","20,221","13,886","13,601","12,242","8,144","11,293","7,446","11,556","8,885","13,587","8,788","10,188","8,966","13,670","9,175","15,259","11,229","15,620","14,654","13,608","18,866","6,616","14,953","4,387","9,880","3,505","10,613","2,536","7,299","1,430","5,423",323,"2,800",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1912,지행,118,5,"5,432","1,171","11,699","3,122","22,617","6,808","24,527","14,225","17,323","7,610","14,483","7,760","12,411","7,781","11,835","8,198","11,088","9,894","10,389","11,995","10,380","13,336","12,568","16,711","12,056","20,779","11,999","21,955","8,504","19,015","6,695","14,043","6,061","11,526","3,977","10,493","2,409","6,525",271,"4,426",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1913,동두천중앙,50,1,"2,863",745,"4,934","2,529","8,880","4,943","9,716","11,081","6,901","4,989","6,886","5,228","6,103","5,332","6,945","4,844","5,783","5,084","5,541","5,668","6,099","5,284","7,182","6,396","6,191","6,784","6,679","6,795","3,089","5,916","2,249","4,671","1,638","3,685",992,"3,364",445,"2,305",42,"1,322",2,3,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1914,보산,28,3,"1,800",566,"2,236","1,817","4,200","3,220","4,111","3,267","3,416","1,707","3,149","1,883","2,947","1,689","3,016","1,443","2,519","2,174","2,756","2,362","3,115","2,557","5,171","3,228","4,105","3,813","3,241","4,229","1,878","3,863","1,427","3,337","1,023","2,396",524,"1,957",240,"1,469",8,757,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1915,동두천,63,0,"1,209",449,"2,764","1,869","4,727","5,583","5,864","5,990","4,034","6,076","3,639","4,247","3,763","3,255","4,337","3,914","4,559","3,975","4,141","3,529","5,988","2,087","7,900","2,973","4,739","4,465","4,393","4,327","2,233","3,166","1,419","3,435",910,"2,717",820,"1,613",504,"2,226",6,797,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1916,소요산,103,1,677,617,595,"1,042","1,824","1,560","2,885","2,641","2,501","4,916","3,292","8,243","4,005","9,337","5,351","8,457","8,213","6,599","8,951","5,982","9,145","3,760","7,946","3,023","5,405","2,525","3,343","1,804","1,349","1,525",860,"1,307",366,704,222,685,111,539,13,385,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1917,청산,0,0,67,4,157,197,502,222,500,307,281,192,280,265,218,303,273,299,313,265,294,222,266,218,421,314,464,271,302,293,172,266,111,135,38,148,22,117,13,81,4,91,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1918,전곡,6,0,557,44,"1,382",854,"2,781",958,"4,088","2,222","3,330","2,197","2,846","2,235","2,633","2,768","2,913","2,953","3,065","2,765","3,275","2,664","3,534","2,298","3,739","2,862","2,988","3,226","2,465","3,410","1,531","3,132","1,411","1,728",849,"1,370",435,"1,313",239,"1,135",19,748,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,경원선,1919,연천,0,0,302,11,719,735,"1,529","1,375","3,782","3,637","2,538","3,612","1,994","5,247","2,401","6,162","3,596","5,429","5,471","3,972","5,672","3,215","5,639","2,310","4,116","2,205","3,806","2,222","2,400","1,918",991,"1,861",644,"1,173",262,643,158,477,79,348,2,272,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,안산선,1751,산본,681,6,"10,129","1,806","25,645","6,894","57,957","16,822","55,771","30,917","32,958","23,602","26,611","21,944","25,646","22,347","27,088","26,717","26,168","27,877","25,313","27,777","28,487","31,024","30,558","37,466","30,320","43,806","33,208","67,773","21,504","54,951","18,595","32,135","17,512","25,934","13,624","22,160","5,420","14,880",559,"5,111",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,안산선,1752,대야미,4,0,"3,299","1,160","8,791","3,333","19,184","5,513","22,362","8,637","12,215","5,053","9,539","5,127","8,296","5,219","8,257","5,629","8,203","5,787","7,781","6,262","8,248","8,517","8,445","10,712","9,232","11,186","10,203","16,801","6,055","12,421","4,602","9,260","2,693","7,479","1,890","8,068",940,"4,953",128,"1,350",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,안산선,1753,반월,17,0,"3,895","1,480","8,696","3,068","18,617","4,926","17,147","7,995","11,169","4,349","8,765","4,067","7,405","4,694","7,685","5,114","6,902","5,241","6,001","6,140","5,880","7,457","7,620","10,337","8,014","11,431","7,650","16,369","4,154","11,740","3,403","9,682","2,230","7,167","1,549","7,451",667,"4,136",142,"1,171",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,안산선,1754,상록수,584,21,"14,661","2,770","31,774","9,797","68,753","14,177","62,491","23,770","37,991","19,441","28,238","16,911","25,423","15,774","25,918","15,978","24,388","18,350","20,377","20,860","22,542","23,101","26,053","31,254","27,849","44,209","24,497","64,051","16,941","53,143","12,510","36,628","10,207","33,002","7,568","27,443","3,125","20,133",522,"5,836",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,안산선,1755,한대앞,156,3,"8,959","1,057","18,824","4,490","33,812","9,410","29,122","27,218","21,133","19,172","17,008","18,264","16,980","11,542","17,449","14,750","16,753","13,694","16,232","14,399","16,481","15,209","21,292","20,490","23,894","27,767","20,089","36,200","12,098","27,658","10,153","19,046","10,083","17,075","8,620","14,892","4,326","10,579",359,"3,148",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,안산선,1756,중앙,422,23,"11,214","1,348","32,252","10,840","61,420","18,957","53,166","42,093","32,557","34,612","28,185","23,848","29,202","23,046","32,555","27,787","29,835","30,561","27,941","31,014","29,707","32,903","36,433","40,844","39,649","55,099","41,606","73,634","27,072","61,050","27,098","37,562","28,237","32,345","23,657","27,571","10,288","21,618","1,066","6,759",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,안산선,1757,고잔,270,2,"5,637",903,"17,139","5,506","30,963","13,784","25,940","28,882","18,350","16,322","15,750","12,783","15,873","11,305","14,895","12,024","13,698","13,207","14,364","12,789","15,574","13,222","16,841","14,864","22,751","19,978","22,547","27,097","9,790","21,570","8,241","13,132","8,327","12,230","6,036","10,926","2,476","9,176",217,"3,535",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,안산선,1758,초지,280,1,"4,518",320,"12,645","4,636","23,786","8,977","19,143","11,711","11,948","7,125","8,509","4,969","8,034","4,809","9,032","5,537","6,807","5,908","6,149","6,210","6,443","7,507","7,795","8,984","10,381","13,423","10,427","18,355","5,205","16,411","4,146","10,621","3,450","9,807","2,124","8,572",834,"7,133",63,"2,653",0,1,0,0,0,0,2024-06-03 09:43:48
2024-05,안산선,1759,안산,"1,786",15,"11,713","1,556","14,097","16,747","25,544","39,633","26,163","32,162","22,751","16,519","18,899","14,741","17,675","16,665","18,843","17,086","19,534","16,809","19,687","17,815","20,150","18,970","25,951","19,916","43,626","27,562","43,679","27,993","22,177","23,758","19,175","18,636","11,285","16,132","5,451","12,509","1,745","7,866",135,"3,062",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,안산선,1760,신길온천,48,1,"2,929",198,"5,048","2,009","8,482","3,812","7,868","3,154","5,067","1,765","3,755","1,684","3,305","2,062","3,252","2,209","2,856","2,206","2,675","2,628","2,906","2,944","3,393","3,632","4,561","5,720","4,093","6,850","2,139","5,712","1,521","3,915",967,"3,590",603,"2,986",213,"2,291",29,679,0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,안산선,1761,정왕,332,6,"8,540","1,178","12,915","13,675","22,768","25,628","21,017","36,290","16,978","29,951","14,328","17,978","14,674","15,109","15,889","15,545","16,524","15,449","15,238","14,476","19,683","15,322","27,340","15,418","35,182","20,195","37,776","25,064","17,666","19,175","13,892","15,201","10,470","13,842","6,682","11,666","2,441","8,370",114,"2,619",0,0,0,0,0,0,2024-06-03 09:43:48
2024-05,안산선,1762,오이도,231,1,"6,587",553,"15,996","6,880","33,823","13,219","28,809","13,731","17,686","8,056","13,704","9,862","12,802","11,808","13,128","12,173","12,076","11,625","12,172","12,973","13,569","15,409","16,430","18,474","18,486","21,761","17,630","28,247","9,837","23,625","8,652","15,235","7,095","13,150","4,745","12,437","1,623","9,069",23,"4,433",0,0,0,0,0,0,2024-06-03 09:43:48
